length,discount,successful,mean_price,median_of_price,min_rating,max_rating,mean_rating,percentage_of_successful,gender
448,5,0,250.12,272.0,0.9,3.8,2.35,0.12,0
1531,0,0,44.01,32.99,0.8,5.0,3.0,0.12,0
1517,15,0,47.27,37.94,0.8,5.0,2.97,0.11,0
1208,0,1,42.56,32.99,0.8,5.0,2.77,0.11,0
987,0,0,44.01,32.99,0.8,5.0,3.0,0.14,0
1347,0,1,41.6,32.99,0.8,5.0,2.78,0.13,0
1224,15,0,44.01,32.99,0.8,5.0,3.0,0.16,0
1037,0,0,44.01,32.99,0.8,5.0,3.0,0.16,0
1730,5,0,47.27,37.94,0.8,5.0,2.97,0.15,0
1414,20,0,42.8,32.99,0.8,4.1,2.71,0.15,0
809,20,0,46.6,37.94,2.0,5.0,3.38,0.14,0
212,20,1,99.99,99.99,4.8,4.8,4.8,0.14,0
134,15,1,99.99,99.99,4.8,4.8,4.8,0.16,0
263,0,1,99.99,99.99,4.8,4.8,4.8,0.18,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.21,0
0,0,1,99.99,99.99,4.8,4.8,4.8,0.2,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.22,0
269,0,1,99.99,99.99,4.8,4.8,4.8,0.21,0
283,0,1,99.99,99.99,4.8,4.8,4.8,0.23,0
0,5,0,99.99,99.99,4.8,4.8,4.8,0.25,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.24,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.24,0
0,5,0,553.0,553.0,3.0,3.0,3.0,0.23,0
0,5,0,553.0,553.0,3.0,3.0,3.0,0.23,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.22,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.22,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.22,0
154,0,1,553.0,553.0,3.0,3.0,3.0,0.21,0
0,20,0,553.0,553.0,3.0,3.0,3.0,0.23,0
385,5,1,83.49,34.99,0.4,4.0,2.33,0.22,0
21,0,0,152.0,152.0,0.4,0.9,0.65,0.24,0
641,20,1,83.49,34.99,0.4,4.0,2.33,0.23,0
450,15,1,83.49,34.99,0.4,4.0,2.33,0.25,0
211,5,0,106.33,54.99,0.4,4.0,1.77,0.26,0
377,0,1,83.49,34.99,0.4,4.0,2.33,0.25,0
522,0,1,106.33,54.99,0.4,4.0,1.77,0.27,0
200,0,0,132.0,132.0,0.4,4.0,2.2,0.28,0
0,15,0,58.97,58.97,3.9,3.9,3.9,0.27,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.27,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.27,0
0,15,0,58.97,58.97,3.9,3.9,3.9,0.26,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.26,0
1522,5,0,74.74,69.0,0.5,4.9,3.08,0.25,0
1568,0,1,84.35,69.0,0.5,4.9,3.03,0.25,0
1231,10,0,75.98,69.0,0.5,4.9,2.85,0.26,0
176,10,0,151.0,151.0,2.9,4.3,3.6,0.26,0
130,0,0,151.0,151.0,2.9,4.3,3.6,0.25,0
306,0,1,165.0,193.0,2.9,4.3,3.83,0.25,0
0,0,0,193.0,193.0,4.3,4.3,4.3,0.26,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.25,0
913,0,0,4412.77,4598.0,1.2,4.8,2.57,0.25,0
1088,0,0,4296.19,4862.0,1.2,4.8,2.58,0.25,0
1645,0,0,4449.93,5126.0,1.2,4.8,2.27,0.24,0
1264,15,0,4238.5,4598.0,1.2,4.8,2.42,0.24,0
1151,0,0,3813.44,4187.5,1.2,4.8,2.42,0.24,0
1018,10,0,4238.5,4598.0,1.2,4.8,2.42,0.23,0
1420,0,0,935.45,739.0,0.1,4.8,2.61,0.0,1
2137,0,1,926.56,739.0,0.1,4.8,2.66,0.0,1
1454,15,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1380,20,0,1002.5,769.0,0.1,4.6,2.34,0.0,1
264,10,0,71.85,71.85,3.8,4.4,4.1,0.0,1
0,10,0,64.8,64.8,4.4,4.4,4.4,0.0,1
1033,10,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1184,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
788,0,0,87.98,79.9,0.5,4.8,2.6,0.0,1
1068,0,0,117.63,129.0,1.3,4.8,3.03,0.0,1
1726,0,1,110.37,124.0,1.3,4.8,3.21,0.0,1
1350,0,0,110.1,129.0,1.3,4.8,2.94,0.09,1
1294,0,0,127.81,129.0,1.3,3.8,2.73,0.08,1
893,15,0,100.13,119.0,2.3,4.8,3.4,0.08,1
1082,10,1,109.41,129.0,1.3,4.8,3.19,0.07,1
969,10,0,116.35,119.0,1.3,4.8,3.1,0.13,1
0,0,0,2199.9,2199.9,4.1,4.1,4.1,0.12,1
81,15,0,1203.62,1203.62,2.6,4.1,3.35,0.12,1
270,10,0,1203.62,1203.62,2.6,4.1,3.35,0.11,1
216,0,1,871.52,207.33,2.6,4.1,3.1,0.11,1
43,20,0,1203.62,1203.62,2.6,4.1,3.35,0.15,1
617,15,1,249.09,245.0,0.9,3.8,2.06,0.14,1
836,0,0,250.12,272.0,0.9,3.8,2.35,0.18,1
669,15,0,250.12,272.0,0.9,3.8,2.35,0.17,1
492,20,0,250.12,272.0,0.9,3.8,2.35,0.17,1
845,0,0,41.57,32.99,0.8,5.0,3.0,0.16,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.15,1
5,15,1,99.99,99.99,4.8,4.8,4.8,0.15,1
0,10,0,99.99,99.99,4.8,4.8,4.8,0.18,1
133,0,1,553.0,553.0,3.0,3.0,3.0,0.17,1
0,10,0,553.0,553.0,3.0,3.0,3.0,0.2,1
228,0,0,106.33,54.99,0.4,4.0,1.77,0.19,1
585,5,0,106.33,54.99,0.4,4.0,1.77,0.19,1
603,15,1,28.32,14.99,0.9,4.0,2.97,0.18,1
775,0,1,106.33,54.99,0.4,4.0,1.77,0.21,1
149,0,0,132.0,132.0,0.4,4.0,2.2,0.23,1
178,0,1,58.97,58.97,3.9,3.9,3.9,0.22,1
270,0,1,58.97,58.97,3.9,3.9,3.9,0.24,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.26,1
286,5,1,58.97,58.97,3.9,3.9,3.9,0.26,1
1853,15,0,83.09,69.0,0.5,4.9,3.17,0.28,1
859,15,0,79.78,69.0,0.5,4.9,3.04,0.27,1
1108,0,0,78.65,69.0,0.5,4.9,3.08,0.26,1
1404,10,0,78.28,69.0,0.5,4.9,2.81,0.26,1
1087,0,1,83.78,69.0,1.8,4.9,3.28,0.25,1
1507,10,1,87.54,69.0,0.5,4.9,2.86,0.27,1
1199,0,1,83.78,69.0,1.8,4.9,3.28,0.28,1
1534,0,0,80.98,69.0,0.5,4.9,2.83,0.3,1
1452,5,0,83.09,69.0,0.5,4.9,3.17,0.29,1
6,5,0,151.0,151.0,2.9,4.3,3.6,0.29,1
25,0,0,151.0,151.0,2.9,4.3,3.6,0.28,1
246,5,0,151.0,151.0,2.9,4.3,3.6,0.27,1
286,10,1,165.0,193.0,2.9,4.3,3.83,0.27,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.28,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.28,1
0,20,0,1816.97,1816.97,0.4,0.4,0.4,0.27,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.27,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.26,1
1195,10,0,4238.5,4598.0,1.2,4.8,2.42,0.26,1
1385,0,0,4238.5,4598.0,1.2,4.8,2.42,0.25,1
1649,10,0,4238.5,4598.0,1.2,4.8,2.42,0.25,1
780,0,1,4340.55,4862.0,1.2,4.8,2.34,0.25,1
1306,5,1,3998.69,4862.0,1.2,4.8,2.47,0.26,1
1277,0,0,889.0,639.0,0.1,4.8,2.63,0.0,1
1471,0,1,926.56,739.0,0.1,4.8,2.66,0.0,1
1437,0,0,952.5,689.0,0.1,4.8,2.68,0.0,1
1385,20,1,868.8,689.0,0.1,4.8,2.64,0.0,1
1289,20,0,993.29,739.0,0.1,4.8,2.61,0.25,1
1187,0,0,1080.34,859.0,0.1,4.6,2.53,0.2,1
149,0,0,71.85,71.85,3.8,4.4,4.1,0.17,1
283,0,0,71.85,71.85,3.8,4.4,4.1,0.14,1
930,0,0,97.54,89.9,0.5,4.3,1.96,0.12,1
1243,20,0,91.48,84.9,0.5,4.8,2.43,0.11,1
634,0,0,91.8,79.9,0.5,4.8,2.06,0.1,1
642,5,0,85.0,84.9,1.6,4.8,3.32,0.09,1
1129,10,1,103.87,119.0,1.3,4.8,3.32,0.08,1
1522,0,1,103.87,119.0,1.3,4.8,3.32,0.15,1
1276,0,0,124.24,129.0,1.3,4.8,3.03,0.21,1
1651,0,0,111.24,124.0,1.3,4.8,3.14,0.2,1
1528,0,0,117.63,129.0,1.3,4.8,3.03,0.19,1
2031,0,1,114.33,124.0,1.3,4.8,3.11,0.18,1
42,0,0,1203.62,1203.62,2.6,4.1,3.35,0.22,1
289,20,0,1203.62,1203.62,2.6,4.1,3.35,0.21,1
47,20,0,1203.62,1203.62,2.6,4.1,3.35,0.2,1
187,15,0,1203.62,1203.62,2.6,4.1,3.35,0.19,1
191,15,0,1203.62,1203.62,2.6,4.1,3.35,0.18,1
785,0,0,250.12,272.0,0.9,3.8,2.35,0.17,1
690,0,1,249.09,245.0,0.9,3.8,2.06,0.17,1
526,0,0,224.33,245.0,0.9,3.8,2.63,0.2,1
871,0,1,249.09,245.0,0.9,3.8,2.06,0.19,1
644,0,1,249.09,245.0,0.9,3.8,2.06,0.22,1
674,0,0,290.49,299.0,0.9,3.2,1.87,0.25,1
555,15,0,224.33,245.0,0.9,3.8,2.63,0.24,1
1128,20,0,44.01,32.99,0.8,5.0,3.0,0.23,1
1564,0,0,45.38,37.94,0.8,4.1,2.75,0.23,1
30,0,1,99.99,99.99,4.8,4.8,4.8,0.22,1
0,5,0,99.99,99.99,4.8,4.8,4.8,0.24,1
0,15,0,99.99,99.99,4.8,4.8,4.8,0.24,1
293,15,1,99.99,99.99,4.8,4.8,4.8,0.23,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.25,1
77,0,1,553.0,553.0,3.0,3.0,3.0,0.24,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.26,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.26,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.25,1
189,5,1,553.0,553.0,3.0,3.0,3.0,0.24,1
147,0,0,106.33,54.99,0.4,4.0,1.77,0.26,1
455,0,0,106.33,54.99,0.4,4.0,1.77,0.26,1
480,15,0,106.33,54.99,0.4,4.0,1.77,0.25,1
590,0,1,83.49,34.99,0.4,4.0,2.33,0.24,1
101,0,0,152.0,152.0,0.4,0.9,0.65,0.26,1
397,0,1,132.0,132.0,0.4,4.0,2.2,0.26,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.27,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.27,1
1371,20,0,81.99,69.0,0.5,4.9,3.18,0.26,1
1142,0,0,74.2,69.0,0.5,4.9,3.06,0.25,1
937,5,1,84.35,69.0,0.5,4.9,3.03,0.25,1
7,10,0,151.0,151.0,2.9,4.3,3.6,0.26,1
0,10,0,109.0,109.0,2.9,2.9,2.9,0.26,1
124,10,0,151.0,151.0,2.9,4.3,3.6,0.25,1
0,0,0,109.0,109.0,2.9,2.9,2.9,0.25,1
334,15,1,165.0,193.0,2.9,4.3,3.83,0.25,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.26,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.25,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.25,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.25,1
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.24,1
1670,20,0,4238.5,4598.0,1.2,4.8,2.42,0.24,1
1298,10,0,4238.5,4598.0,1.2,4.8,2.42,0.23,1
1503,0,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1388,10,0,673.75,689.0,0.1,4.8,2.36,0.0,1
1462,5,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1438,10,0,960.0,719.0,0.1,4.8,2.76,0.0,1
300,0,0,71.85,71.85,3.8,4.4,4.1,0.0,1
52,0,0,71.85,71.85,3.8,4.4,4.1,0.0,1
0,5,0,64.8,64.8,4.4,4.4,4.4,0.0,1
835,15,0,83.98,79.9,0.8,4.8,2.82,0.0,1
1293,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
910,5,0,91.48,84.9,0.5,4.8,2.43,0.0,1
702,5,0,93.8,89.9,0.5,4.8,2.4,0.0,1
977,20,0,93.8,89.9,0.5,4.8,2.4,0.0,1
1058,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
958,10,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1305,0,1,110.37,124.0,1.3,4.8,3.21,0.0,1
1585,5,0,117.46,129.0,1.3,4.8,2.99,0.0,1
1194,0,0,105.81,119.0,2.2,4.8,3.23,0.0,1
1334,0,0,117.63,129.0,1.3,4.8,3.03,0.0,1
296,5,0,1203.62,1203.62,2.6,4.1,3.35,0.0,1
76,5,1,871.52,207.33,2.6,4.1,3.1,0.0,1
37,0,0,1203.62,1203.62,2.6,4.1,3.35,0.05,1
234,0,1,871.52,207.33,2.6,4.1,3.1,0.05,1
278,0,0,1203.62,1203.62,2.6,4.1,3.35,0.09,1
81,0,0,1203.62,1203.62,2.6,4.1,3.35,0.09,1
271,0,0,1203.62,1203.62,2.6,4.1,3.35,0.08,1
89,0,0,250.12,272.0,0.9,3.8,2.35,0.08,1
631,0,0,250.12,272.0,0.9,3.8,2.35,0.08,1
757,10,0,250.12,272.0,0.9,3.8,2.35,0.07,1
555,0,0,250.12,272.0,0.9,3.8,2.35,0.07,1
268,5,0,250.12,272.0,0.9,3.8,2.35,0.07,1
1583,0,1,37.68,32.99,0.8,5.0,2.63,0.07,1
1189,0,0,39.89,32.99,0.8,5.0,2.86,0.1,1
1630,0,0,47.89,32.99,0.8,5.0,3.1,0.09,1
1603,0,0,44.01,32.99,0.8,5.0,3.0,0.09,1
1482,0,1,34.46,31.49,0.8,5.0,2.59,0.09,1
1556,0,0,41.57,32.99,0.8,5.0,3.0,0.11,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.11,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.11,1
0,20,0,99.99,99.99,4.8,4.8,4.8,0.11,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.1,1
293,20,1,99.99,99.99,4.8,4.8,4.8,0.1,1
61,0,1,99.99,99.99,4.8,4.8,4.8,0.12,1
79,15,1,553.0,553.0,3.0,3.0,3.0,0.14,1
0,10,0,553.0,553.0,3.0,3.0,3.0,0.16,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.16,1
0,5,0,553.0,553.0,3.0,3.0,3.0,0.16,1
0,5,0,553.0,553.0,3.0,3.0,3.0,0.15,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.15,1
590,0,0,106.33,54.99,0.4,4.0,1.77,0.15,1
276,0,0,152.0,152.0,0.4,0.9,0.65,0.14,1
258,5,0,106.33,54.99,0.4,4.0,1.77,0.14,1
426,15,0,34.99,34.99,0.9,4.0,2.45,0.14,1
398,15,0,34.99,34.99,0.9,4.0,2.45,0.13,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.13,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.13,1
0,15,0,58.97,58.97,3.9,3.9,3.9,0.13,1
0,20,0,58.97,58.97,3.9,3.9,3.9,0.12,1
281,10,1,58.97,58.97,3.9,3.9,3.9,0.12,1
1338,0,0,79.78,69.0,0.5,4.9,3.04,0.14,1
1409,0,0,78.65,69.0,1.8,4.9,3.32,0.14,1
1282,0,0,78.65,69.0,0.5,4.9,3.08,0.13,1
1711,20,0,80.98,69.0,0.5,4.9,2.83,0.13,1
1409,0,1,83.78,69.0,1.8,4.9,3.28,0.13,1
1167,0,0,78.65,69.0,1.8,4.9,3.32,0.14,1
1460,15,0,80.98,69.0,0.5,4.9,2.83,0.14,1
1340,20,1,86.79,79.5,0.5,4.9,3.15,0.14,1
1093,0,0,74.2,69.0,0.5,4.9,3.06,0.15,1
1411,0,0,83.09,69.0,0.5,4.9,3.17,0.15,1
190,0,0,151.0,151.0,2.9,4.3,3.6,0.15,1
408,10,1,165.0,193.0,2.9,4.3,3.83,0.14,1
173,5,0,151.0,151.0,2.9,4.3,3.6,0.16,1
203,0,0,151.0,151.0,2.9,4.3,3.6,0.15,1
20,5,0,151.0,151.0,2.9,4.3,3.6,0.15,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.15,1
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.15,1
0,20,0,1816.97,1816.97,0.4,0.4,0.4,0.15,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.14,1
981,0,0,4238.5,4598.0,1.2,4.8,2.42,0.14,1
1563,20,0,3813.44,4187.5,1.2,4.8,2.42,0.14,1
1723,5,1,4311.95,5126.0,1.2,4.8,2.47,0.14,1
1184,20,0,4193.57,4451.5,1.2,4.8,2.58,0.15,1
1242,0,0,4468.44,4862.0,1.2,4.8,2.14,0.15,1
1617,0,0,4444.77,4862.0,1.2,2.4,1.85,0.15,1
1423,20,0,4238.5,4598.0,1.2,4.8,2.42,0.14,1
825,10,0,4399.45,4598.0,1.2,4.7,2.17,0.14,1
944,5,0,4065.58,4598.0,1.2,4.8,2.51,0.14,1
1338,0,0,1038.72,739.0,0.1,4.8,2.7,0.0,0
327,0,1,69.5,64.8,3.8,4.4,4.2,0.0,0
415,0,1,69.5,64.8,3.8,4.4,4.2,0.0,0
796,0,0,91.48,84.9,0.5,4.8,2.43,0.33,0
1443,10,0,116.21,124.0,1.3,4.8,3.12,0.25,0
1903,0,0,117.63,129.0,1.3,4.8,3.03,0.2,0
21,0,0,214.0,214.0,3.2,3.8,3.5,0.17,0
695,0,1,83.49,34.99,0.4,4.0,2.33,0.14,0
271,0,0,152.0,152.0,0.4,0.9,0.65,0.25,0
1308,0,1,87.78,79.5,0.5,4.9,2.97,0.22,0
905,5,1,4340.55,4862.0,1.2,4.8,2.34,0.3,0
1074,15,0,595.34,519.0,0.1,4.8,2.52,0.0,0
1270,0,0,83.98,79.9,0.8,4.8,2.82,0.0,0
159,10,1,553.0,553.0,3.0,3.0,3.0,0.0,0
437,15,0,106.33,54.99,0.4,4.0,1.77,0.0,0
380,0,0,106.33,54.99,0.4,4.0,1.77,0.0,0
0,5,0,58.97,58.97,3.9,3.9,3.9,0.0,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.0,0
1339,20,0,4468.44,4862.0,1.2,4.8,2.14,0.0,0
1574,0,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1550,20,1,902.75,689.0,0.1,4.8,2.65,0.0,0
1391,0,0,935.45,739.0,0.1,4.8,2.61,0.5,0
1715,5,0,673.75,689.0,0.1,4.8,2.36,0.33,0
1385,0,0,1018.75,769.0,0.1,4.8,2.58,0.25,0
1549,0,0,935.45,739.0,0.1,4.8,2.61,0.2,0
1247,0,1,841.22,639.0,0.1,4.8,2.63,0.17,0
803,15,0,1054.43,799.0,1.4,4.6,2.66,0.29,0
102,0,0,71.85,71.85,3.8,4.4,4.1,0.25,0
299,0,0,71.85,71.85,3.8,4.4,4.1,0.22,0
105,10,0,71.85,71.85,3.8,4.4,4.1,0.2,0
64,0,0,71.85,71.85,3.8,4.4,4.1,0.18,0
950,20,0,91.48,84.9,0.5,4.8,2.43,0.17,0
747,0,0,91.8,79.9,0.5,4.8,2.06,0.15,0
442,20,0,87.98,79.9,0.5,4.8,2.6,0.14,0
936,10,0,91.48,84.9,0.5,4.8,2.43,0.13,0
851,0,0,91.48,84.9,0.5,4.8,2.43,0.12,0
817,10,0,91.48,84.9,0.5,4.8,2.43,0.12,0
586,0,0,93.8,89.9,0.5,4.8,2.76,0.11,0
1253,5,0,111.24,124.0,1.3,4.8,3.14,0.11,0
1407,0,0,117.63,129.0,1.3,4.8,3.03,0.1,0
1874,0,1,101.63,119.0,2.2,4.8,3.42,0.1,0
1908,0,0,117.63,129.0,1.3,4.8,3.03,0.14,0
96,0,0,1203.62,1203.62,2.6,4.1,3.35,0.13,0
553,10,1,1203.62,1203.62,2.6,4.1,3.35,0.12,0
142,0,0,1203.62,1203.62,2.6,4.1,3.35,0.16,0
10,0,0,1203.62,1203.62,2.6,4.1,3.35,0.15,0
209,10,0,1203.62,1203.62,2.6,4.1,3.35,0.15,0
111,5,0,1203.62,1203.62,2.6,4.1,3.35,0.14,0
935,0,0,250.12,272.0,0.9,3.8,2.35,0.14,0
938,5,1,249.09,245.0,0.9,3.8,2.06,0.13,0
405,5,0,250.12,272.0,0.9,3.8,2.35,0.16,0
835,0,0,250.12,272.0,0.9,3.8,2.35,0.16,0
840,20,0,272.0,272.0,0.9,3.2,2.05,0.15,0
736,10,0,250.12,272.0,0.9,3.8,2.35,0.15,0
0,10,0,327.47,327.47,1.5,1.5,1.5,0.14,0
1127,15,1,46.02,37.94,0.8,5.0,2.82,0.14,0
1791,0,0,42.75,32.99,0.8,5.0,2.84,0.16,0
1363,0,0,44.01,32.99,0.8,5.0,3.0,0.16,0
862,0,0,44.01,32.99,0.8,5.0,3.0,0.15,0
1745,0,0,39.18,32.99,0.8,5.0,3.0,0.15,0
1884,0,0,45.38,37.94,0.8,4.1,2.75,0.15,0
1820,5,0,45.38,37.94,0.8,5.0,3.01,0.14,0
1332,0,0,44.01,32.99,0.8,5.0,3.0,0.14,0
1442,0,0,44.01,32.99,0.8,5.0,3.0,0.14,0
1816,5,1,46.02,37.94,0.8,5.0,2.82,0.13,0
1197,20,0,47.27,37.94,0.8,5.0,2.97,0.15,0
1496,15,1,41.6,32.99,0.8,5.0,2.78,0.15,0
1227,0,0,37.61,32.99,0.8,5.0,2.98,0.17,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.16,0
0,10,0,99.99,99.99,4.8,4.8,4.8,0.16,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.16,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.15,0
157,0,1,553.0,553.0,3.0,3.0,3.0,0.15,0
197,0,1,83.49,34.99,0.4,4.0,2.33,0.17,0
639,10,1,83.49,34.99,0.4,4.0,2.33,0.18,0
367,10,0,106.33,54.99,0.4,4.0,1.77,0.2,0
266,15,0,106.33,54.99,0.4,4.0,1.77,0.19,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.19,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.19,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.18,0
0,5,0,58.97,58.97,3.9,3.9,3.9,0.18,0
0,15,0,58.97,58.97,3.9,3.9,3.9,0.18,0
0,20,0,58.97,58.97,3.9,3.9,3.9,0.17,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.17,0
1435,0,0,83.09,69.0,0.5,4.9,2.83,0.17,0
1272,5,0,74.2,69.0,0.5,4.9,3.06,0.17,0
1430,10,0,81.99,69.0,0.5,4.9,3.18,0.16,0
1842,0,1,83.78,69.0,0.5,4.9,3.06,0.16,0
1322,15,0,79.78,69.0,0.5,4.9,3.04,0.17,0
904,15,1,84.35,69.0,0.5,4.9,3.03,0.17,0
1293,0,1,87.78,79.5,0.5,4.9,2.84,0.18,0
1045,0,0,79.78,69.0,0.5,4.9,3.04,0.19,0
1242,0,0,79.78,69.0,0.5,4.9,3.04,0.19,0
979,0,0,74.2,69.0,0.5,4.9,3.06,0.19,0
111,0,0,151.0,151.0,2.9,4.3,3.6,0.19,0
126,0,0,151.0,151.0,2.9,4.3,3.6,0.18,0
269,0,0,151.0,151.0,2.9,4.3,3.6,0.18,0
30,5,0,151.0,151.0,2.9,4.3,3.6,0.18,0
180,0,1,165.0,193.0,2.9,4.3,3.83,0.18,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.19,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.19,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.17,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.17,0
1351,0,1,4340.55,4862.0,1.2,4.8,2.34,0.17,0
1093,0,0,4105.58,4187.5,1.2,4.7,2.12,0.18,0
1009,0,0,4193.57,4451.5,1.2,4.8,2.58,0.18,0
1301,15,1,4340.55,4862.0,1.2,4.8,2.34,0.18,0
1261,20,0,4238.5,4598.0,1.2,4.8,2.42,0.18,0
1039,10,0,4238.5,4598.0,1.2,4.8,2.42,0.18,0
1140,0,0,3813.44,4187.5,1.2,4.8,2.42,0.18,0
853,20,0,4238.5,4598.0,1.2,4.8,2.42,0.18,0
1042,0,0,4110.94,4187.5,1.2,4.8,2.53,0.18,0
1262,10,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1690,0,0,917.5,689.0,0.1,4.8,2.64,0.0,0
1391,0,0,972.5,769.0,1.4,4.8,2.92,0.0,0
5,5,0,71.85,71.85,3.8,4.4,4.1,0.0,0
0,0,0,78.9,78.9,3.8,3.8,3.8,0.0,0
24,0,0,71.85,71.85,3.8,4.4,4.1,0.0,0
31,20,0,71.85,71.85,3.8,4.4,4.1,0.0,0
66,0,0,71.85,71.85,3.8,4.4,4.1,0.0,0
130,20,0,71.85,71.85,3.8,4.4,4.1,0.0,0
0,20,0,64.8,64.8,4.4,4.4,4.4,0.0,0
1032,5,0,91.48,84.9,0.5,4.8,2.43,0.0,0
759,20,0,91.48,84.9,0.5,4.8,2.43,0.0,0
750,10,0,89.68,84.9,0.8,4.3,2.33,0.0,0
713,20,0,91.48,84.9,0.5,4.8,2.43,0.0,0
1301,0,0,116.21,124.0,1.3,4.8,2.99,0.0,0
1604,10,0,116.21,124.0,1.3,4.8,3.12,0.0,0
1330,0,1,109.41,129.0,1.3,4.8,3.19,0.0,0
193,0,0,1203.62,1203.62,2.6,4.1,3.35,0.0,0
241,0,0,1203.62,1203.62,2.6,4.1,3.35,0.0,0
202,0,0,1203.62,1203.62,2.6,4.1,3.35,0.0,0
142,5,0,1203.62,1203.62,2.6,4.1,3.35,0.0,0
164,0,1,871.52,207.33,2.6,4.1,3.1,0.0,0
561,5,0,250.12,272.0,0.9,3.8,2.35,0.05,0
223,0,0,251.82,299.0,1.5,3.8,2.83,0.04,0
273,0,0,250.12,272.0,0.9,3.8,2.35,0.04,0
663,10,0,250.12,272.0,0.9,3.8,2.35,0.04,0
784,0,1,249.09,245.0,0.9,3.8,2.06,0.04,0
402,0,0,250.12,272.0,0.9,3.8,2.35,0.07,0
1602,0,0,44.01,32.99,0.8,5.0,3.0,0.07,0
1982,0,1,37.46,32.99,0.8,5.0,2.66,0.07,0
891,0,0,45.29,32.99,0.8,5.0,3.12,0.1,0
35,0,1,99.99,99.99,4.8,4.8,4.8,0.1,0
0,5,0,99.99,99.99,4.8,4.8,4.8,0.12,0
0,20,0,99.99,99.99,4.8,4.8,4.8,0.12,0
138,5,1,99.99,99.99,4.8,4.8,4.8,0.12,0
297,0,1,99.99,99.99,4.8,4.8,4.8,0.14,0
300,0,1,99.99,99.99,4.8,4.8,4.8,0.17,0
0,15,0,553.0,553.0,3.0,3.0,3.0,0.19,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.18,0
