length,discount,successful,mean_price,median_of_price,min_rating,max_rating,mean_rating,sessions_so_far,successful_sessions_so_far,cat_Akcesoria_telefoniczne,cat_Anteny_RTV,cat_Audio,cat_Biurowe_urządzenia_wielofunkcyjne,cat_Drukarki_i_skanery,cat_Gry_PlayStation3,cat_Gry_Xbox_360,cat_Gry_i_konsole,cat_Gry_komputerowe,cat_Gry_na_konsole,cat_Komputery,cat_Monitory,cat_Monitory_LCD,cat_Odtwarzacze_DVD,cat_Odtwarzacze_mp3_i_mp4,cat_Okulary_3D,cat_Przenośne_audio_i_video,cat_Sprzęt_RTV,cat_Słuchawki,cat_Tablety,cat_Tablety_i_akcesoria,cat_Telefony_i_akcesoria,cat_Telefony_komórkowe,cat_Telefony_stacjonarne,cat_Telewizory_i_akcesoria,cat_Video,cat_Zestawy_głośnomówiące,cat_Zestawy_słuchawkowe,gender
530,20,0,106.33,54.99,0.4,4.0,1.77,61,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
363,15,0,106.33,54.99,0.4,4.0,1.77,62,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
0,0,0,249.0,249.0,0.4,0.4,0.4,63,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,15,0,58.97,58.97,3.9,3.9,3.9,64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,58.97,58.97,3.9,3.9,3.9,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,10,0,58.97,58.97,3.9,3.9,3.9,66,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17,0,1,58.97,58.97,3.9,3.9,3.9,67,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1097,0,0,78.65,69.0,1.8,4.9,3.32,68,14,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,0,1,84.35,69.0,0.5,4.9,3.03,69,14,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,10,0,79.78,69.0,0.5,4.9,3.04,70,15,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,0,0,78.65,69.0,1.8,4.9,3.32,71,15,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,1,86.79,79.5,0.5,4.9,3.15,72,15,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,109.0,109.0,2.9,2.9,2.9,73,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
94,15,0,151.0,151.0,2.9,4.3,3.6,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
155,0,0,151.0,151.0,2.9,4.3,3.6,75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
144,0,0,151.0,151.0,2.9,4.3,3.6,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
210,0,0,151.0,151.0,2.9,4.3,3.6,77,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
100,20,0,151.0,151.0,2.9,4.3,3.6,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
0,10,0,109.0,109.0,2.9,2.9,2.9,79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
323,0,1,151.0,151.0,2.9,4.3,3.6,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
289,0,0,151.0,151.0,2.9,4.3,3.6,81,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
316,10,1,165.0,193.0,2.9,4.3,3.83,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
0,0,0,193.0,193.0,4.3,4.3,4.3,83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,84,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,85,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,86,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,87,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,88,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,89,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,90,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,91,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1196,0,1,4340.55,4862.0,1.2,4.8,2.34,92,18,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,0,1,4233.74,4598.0,1.2,4.7,2.07,93,19,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,15,0,3813.44,4187.5,1.2,4.8,2.42,94,20,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,20,0,4406.64,4598.0,1.2,4.7,2.11,95,20,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,20,0,4105.58,4187.5,1.2,4.7,2.12,96,20,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,1,4595.23,5126.0,1.2,4.8,2.4,97,20,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,5,0,1047.29,799.0,0.1,4.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1739,0,1,868.8,689.0,0.1,4.8,2.64,1,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1122,0,0,1002.5,769.0,0.1,4.6,2.34,2,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,20,1,69.5,64.8,3.8,4.4,4.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
249,10,1,69.5,64.8,3.8,4.4,4.2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
0,0,0,64.8,64.8,4.4,4.4,4.4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
955,0,0,91.48,84.9,0.5,4.8,2.43,6,2,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1129,0,0,91.48,84.9,0.5,4.8,2.43,7,2,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,0,0,83.98,79.9,0.8,4.8,2.82,8,2,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1054,0,0,93.8,89.9,0.5,4.8,2.76,9,2,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,93.8,89.9,0.5,4.8,2.76,10,2,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366,0,0,93.8,89.9,0.5,4.8,2.76,11,2,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1191,0,0,124.84,129.0,1.3,4.8,2.94,12,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,1
1550,20,0,108.71,124.0,2.2,4.8,3.25,13,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,1
1484,20,0,117.63,129.0,1.3,4.8,3.03,14,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,1
1306,0,0,111.24,124.0,1.3,4.8,3.14,15,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,1
393,0,0,119.97,129.0,1.3,4.8,3.03,16,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,1
58,0,0,1203.62,1203.62,2.6,4.1,3.35,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
224,0,0,1203.62,1203.62,2.6,4.1,3.35,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
298,0,1,871.52,207.33,2.6,4.1,3.1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1
128,0,0,1203.62,1203.62,2.6,4.1,3.35,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
98,0,0,1203.62,1203.62,2.6,4.1,3.35,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
231,0,0,1203.62,1203.62,2.6,4.1,3.35,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
169,0,0,1203.62,1203.62,2.6,4.1,3.35,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
506,5,0,250.12,272.0,0.9,3.8,2.35,24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
541,0,1,249.09,245.0,0.9,3.8,2.06,25,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1
567,0,1,249.09,245.0,0.9,3.8,2.06,26,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1
663,0,1,249.09,245.0,0.9,3.8,2.06,27,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1
885,0,1,249.09,245.0,0.9,3.8,2.06,28,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1
765,0,0,233.82,245.0,0.9,3.8,2.07,29,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1
1330,5,0,44.01,32.99,0.8,5.0,3.0,30,7,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1180,0,1,41.6,32.99,0.8,5.0,2.78,31,7,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1608,0,0,44.01,32.99,0.8,5.0,3.0,32,8,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1520,0,0,46.17,32.99,0.8,5.0,3.27,33,8,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1503,0,0,45.38,37.94,0.8,4.1,2.75,34,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1530,15,1,41.6,32.99,0.8,5.0,2.78,35,8,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,99.99,99.99,4.8,4.8,4.8,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0,1,99.99,99.99,4.8,4.8,4.8,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,5,0,553.0,553.0,3.0,3.0,3.0,38,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,553.0,553.0,3.0,3.0,3.0,39,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,5,0,553.0,553.0,3.0,3.0,3.0,40,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
249,0,1,553.0,553.0,3.0,3.0,3.0,41,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
75,0,1,553.0,553.0,3.0,3.0,3.0,42,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
476,0,1,106.33,54.99,0.4,4.0,1.77,43,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
322,0,0,106.33,54.99,0.4,4.0,1.77,44,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
0,15,0,58.97,58.97,3.9,3.9,3.9,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,5,0,58.97,58.97,3.9,3.9,3.9,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,58.97,58.97,3.9,3.9,3.9,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1667,0,1,78.78,69.0,0.5,4.9,2.93,48,13,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616,0,0,83.09,69.0,0.5,4.9,3.17,49,14,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
771,0,0,74.2,69.0,0.5,4.9,3.06,50,14,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1494,0,0,83.09,69.0,0.5,4.9,3.17,51,14,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,5,0,78.65,69.0,0.5,4.9,3.08,52,14,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1921,0,1,84.35,69.0,0.5,4.9,3.03,53,14,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1615,20,1,87.78,79.5,0.5,4.9,2.97,54,15,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,15,0,151.0,151.0,2.9,4.3,3.6,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
280,0,0,151.0,151.0,2.9,4.3,3.6,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
309,5,1,165.0,193.0,2.9,4.3,3.83,57,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1
201,0,0,151.0,151.0,2.9,4.3,3.6,58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
324,0,1,165.0,193.0,2.9,4.3,3.83,59,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1
34,10,0,151.0,151.0,2.9,4.3,3.6,60,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,61,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,62,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,63,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1254,15,1,4468.44,4862.0,1.2,4.8,2.14,64,18,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1486,15,1,3974.06,4598.0,1.2,4.8,2.33,65,19,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
764,5,0,4110.94,4187.5,1.2,4.8,2.53,66,20,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1182,20,0,4296.19,4862.0,1.2,4.8,2.58,67,20,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1216,5,0,4512.26,4862.0,1.2,4.8,2.5,68,20,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215,15,1,868.8,689.0,0.1,4.8,2.64,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,20,1,69.5,64.8,3.8,4.4,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
221,0,0,71.85,71.85,3.8,4.4,4.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1
907,10,0,93.8,89.9,0.5,4.8,2.4,3,1,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1134,15,0,87.98,79.9,0.5,4.8,2.6,4,1,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1189,0,0,136.24,129.0,1.3,3.4,2.67,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,1
45,20,0,1203.62,1203.62,2.6,4.1,3.35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
197,0,0,1203.62,1203.62,2.6,4.1,3.35,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
0,0,0,2199.9,2199.9,4.1,4.1,4.1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1028,0,0,250.12,272.0,0.9,3.8,2.35,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
347,0,0,250.12,272.0,0.9,3.8,2.35,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
586,5,0,250.12,272.0,0.9,3.8,2.35,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
1355,15,1,37.68,32.99,0.8,5.0,2.63,12,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1499,0,0,44.01,32.99,0.8,5.0,3.0,13,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1661,0,0,39.64,32.99,0.8,5.0,2.89,14,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2050,0,1,41.6,32.99,0.8,5.0,2.78,15,2,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,20,0,41.57,32.99,0.8,5.0,3.0,16,3,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,15,0,99.99,99.99,4.8,4.8,4.8,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
24,0,1,99.99,99.99,4.8,4.8,4.8,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1
198,0,1,99.99,99.99,4.8,4.8,4.8,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1
0,15,0,553.0,553.0,3.0,3.0,3.0,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,10,0,553.0,553.0,3.0,3.0,3.0,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,5,0,553.0,553.0,3.0,3.0,3.0,22,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,5,0,553.0,553.0,3.0,3.0,3.0,23,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,20,1,553.0,553.0,3.0,3.0,3.0,24,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
590,5,0,34.99,34.99,0.9,4.0,2.45,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
16,0,1,58.97,58.97,3.9,3.9,3.9,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
0,0,0,58.97,58.97,3.9,3.9,3.9,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,58.97,58.97,3.9,3.9,3.9,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,109.0,109.0,2.9,2.9,2.9,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
209,0,1,193.0,193.0,4.3,4.3,4.3,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
1188,0,0,4238.5,4598.0,1.2,4.8,2.42,31,8,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1361,0,0,4512.26,4862.0,1.2,4.8,2.5,32,8,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1729,5,1,627.5,569.0,1.4,4.8,2.71,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,0,0,935.45,739.0,0.1,4.8,2.61,1,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,5,0,71.85,71.85,3.8,4.4,4.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,78.9,78.9,3.8,3.8,3.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,78.9,78.9,3.8,3.8,3.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
779,20,0,91.48,84.9,0.5,4.8,2.43,5,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,20,0,87.98,79.9,0.5,4.8,2.6,6,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,15,0,91.48,84.9,0.5,4.8,2.43,7,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0,0,93.8,89.9,0.5,4.8,2.76,8,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,15,0,125.67,129.0,1.3,4.8,2.87,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,0
1431,0,0,117.63,129.0,1.3,4.8,3.03,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,0
1392,20,0,117.63,129.0,1.3,4.8,3.03,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,0
187,10,0,1203.62,1203.62,2.6,4.1,3.35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
